doi,url,title,paperType,journal,datePublished,keywords
10.1111/j.1083-6101.2010.01512.x,https://academic.oup.com/jcmc/article/15/3/482/4067624,CancerSPACE: An Interactive E-learning Tool Aimed to Improve Cancer Screening Rates,ScholarlyArticle,Journal of Computer-Mediated Communication,2010-04-01,
10.1111/j.1083-6101.2010.01515.x,https://academic.oup.com/jcmc/article/15/3/500/4067626,The Aceh Besar midwives with mobile phones project: Design and evaluation perspectives using the information and communication technologies for healthcare development model,ScholarlyArticle,Journal of Computer-Mediated Communication,2010-04-01,
10.1111/j.1083-6101.2010.01525.x,https://academic.oup.com/jcmc/article/15/3/526/4067627,Special Issue: Editorial Review Board,ScholarlyArticle,Journal of Computer-Mediated Communication,2010-04-01,
10.1111/j.1083-6101.2010.01517.x,https://academic.oup.com/jcmc/article/15/2/211/4064809,Mapping the e-science landscape in South Korea using the webometrics method,ScholarlyArticle,Journal of Computer-Mediated Communication,2010-01-01,"e-science, e-research, South Korea, webometrics, link analysis, cyberinfrastructure, hyperlink network analysis"
10.1111/j.1083-6101.2010.01518.x,https://academic.oup.com/jcmc/article/15/2/230/4064811,Evaluating Shared Access: Social equality and the circulation of mobile phones in rural Uganda,ScholarlyArticle,Journal of Computer-Mediated Communication,2010-01-01,"shared access, inequality, Africa, Uganda, ethnography, mobile phones, communalism, culture, gender"
10.1111/j.1083-6101.2010.01519.x,https://academic.oup.com/jcmc/article/15/2/251/4064813,Religious Authority and the Blogosphere,ScholarlyArticle,Journal of Computer-Mediated Communication,2010-01-01,"authority, blogs, religion, religious authority"
10.1111/j.1083-6101.2010.01520.x,https://academic.oup.com/jcmc/article/15/2/277/4064814,Texting as a life phase medium,ScholarlyArticle,Journal of Computer-Mediated Communication,2010-01-01,
10.1111/j.1083-6101.2010.01521.x,https://academic.oup.com/jcmc/article/15/2/293/4064816,Convergence of Attention and Prominence Dimensions of Salience among Major Online Newspapers,ScholarlyArticle,Journal of Computer-Mediated Communication,2010-01-01,
10.1111/j.1083-6101.2010.01522.x,https://academic.oup.com/jcmc/article/15/2/314/4064817,"Show me your friends and I will tell you what type of person you are: How one's profile, number of friends, and type of friends influence impression formation on social network sites",ScholarlyArticle,Journal of Computer-Mediated Communication,2010-01-01,
10.1111/j.1083-6101.2010.01523.x,https://academic.oup.com/jcmc/article/15/2/336/4064819,The role of message-sequences in the sustainability of an online support community for older people,ScholarlyArticle,Journal of Computer-Mediated Communication,2010-01-01,"older people, online support community, sustainability"
10.1111/j.1083-6101.2009.01490.x,https://academic.oup.com/jcmc/article/15/1/1/4067585,Blog Functions as Risk and Crisis Communication During Hurricane Katrina,ScholarlyArticle,Journal of Computer-Mediated Communication,2009-10-01,"government, internet, community, hurricane katrina"
10.1111/j.1083-6101.2009.01491.x,https://academic.oup.com/jcmc/article/15/1/32/4064808,The Diffusion of a Task Recommendation System to Facilitate Contributions to an Online Community,ScholarlyArticle,Journal of Computer-Mediated Communication,2009-10-01,"diffusion, community, diffusion of innovation, social network, tie cohesion, tie homophily, on-line community"
10.1111/j.1083-6101.2009.01492.x,https://academic.oup.com/jcmc/article/15/1/60/4064810,Communication Communities or “CyberGhettos?”: A Path Analysis Model Examining Factors that Explain Selective Exposure to Blogs1,ScholarlyArticle,Journal of Computer-Mediated Communication,2009-10-01,"demography, internet, television, teaching, community, digital media"
10.1111/j.1083-6101.2009.01494.x,https://academic.oup.com/jcmc/article/15/1/83/4064812,"Facebook and Online Privacy: Attitudes, Behaviors, and Unintended Consequences",ScholarlyArticle,Journal of Computer-Mediated Communication,2009-10-01,privacy
10.1111/j.1083-6101.2009.01496.x,https://academic.oup.com/jcmc/article/15/1/109/4064815,Gratifications and Seeding Behavior of Online Adolescents,ScholarlyArticle,Journal of Computer-Mediated Communication,2009-10-01,"metadata, adolescent, internet, narrative discourse"
10.1111/j.1083-6101.2009.01497.x,https://academic.oup.com/jcmc/article/15/1/138/4064818,Internet in the Daily Life of Journalists: Explaining the use of the Internet by Work-Related Characteristics and Professional Opinions,ScholarlyArticle,Journal of Computer-Mediated Communication,2009-10-01,internet
10.1111/j.1083-6101.2009.01498.x,https://academic.oup.com/jcmc/article/15/1/158/4064820,Ethno-Racial Identity Displays on Facebook,ScholarlyArticle,Journal of Computer-Mediated Communication,2009-10-01,"color vision defect, hispanics or latinos, internet, investments, minority groups, african american, narrative discourse"
10.1111/j.1083-6101.2009.01499.x,https://academic.oup.com/jcmc/article/15/1/189/4064821,Consequences of media and Internet use for offline and online network capital and well-being. A causal model approach,ScholarlyArticle,Journal of Computer-Mediated Communication,2009-10-01,"internet, personal satisfaction, telephone, television, loneliness, social support, social networks, surfing, social capital, online communication, offline communication, social capital, loneliness, social support, time displacement, Structural Equations Modeling"
10.1111/j.1083-6101.2009.01470.x,https://academic.oup.com/jcmc/article/14/4/771/4583545,Discussion catalysts in online political discussions: Content importers and conversation starters,ScholarlyArticle,Journal of Computer-Mediated Communication,2009-07-01,"amplifiers, computers, internet, politics, filters, conversation, fluid flow"
10.1111/j.1083-6101.2009.01471.x,https://academic.oup.com/jcmc/article/14/4/790/4583546,Blogs as Alternative,ScholarlyArticle,Journal of Computer-Mediated Communication,2009-07-01,"advertising, internet, journalism, languages, pressure-physical agent, conceptualization, community, discourse analysis, discourse"
10.1111/j.1083-6101.2009.01472.x,https://academic.oup.com/jcmc/article/14/4/823/4583547,An Exploratory Study of Trust Dynamics in Work-Oriented Virtual Teams,ScholarlyArticle,Journal of Computer-Mediated Communication,2009-07-01,"calculi, competence, work-oriented virtual teams, trust development"
10.1111/j.1083-6101.2009.01473.x,https://academic.oup.com/jcmc/article/14/4/855/4583549,The Effects of Interactive News Presentation on Perceived User Satisfaction of Online Community Newspapers,ScholarlyArticle,Journal of Computer-Mediated Communication,2009-07-01,"internet, community, Interactivity, interactive features, perceived satisfaction, customization, community newspapers"
10.1111/j.1083-6101.2009.01474.x,https://academic.oup.com/jcmc/article/14/4/875/4583552,"Is There Social Capital in a Social Network Site?: Facebook Use and College Students' Life Satisfaction, Trust, and Participation1",ScholarlyArticle,Journal of Computer-Mediated Communication,2009-07-01,"social networks, college students, social capital"
10.1111/j.1083-6101.2009.01475.x,https://academic.oup.com/jcmc/article/14/4/902/4583554,"Mobilizers Mobilized: Information, Expression, Mobilization and Participation in the Digital Age",ScholarlyArticle,Journal of Computer-Mediated Communication,2009-07-01,"adult, demography, internet, urban population, communication and information technology, cell phones, host (organism), Colombia, Blogs, Mobile phones, expressive action, civic engagement"
10.1111/j.1083-6101.2009.01476.x,https://academic.oup.com/jcmc/article/14/4/928/4583556,The Influence of the Internet on European Journalism,ScholarlyArticle,Journal of Computer-Mediated Communication,2009-07-01,"internet, journalism"
10.1111/j.1083-6101.2009.01477.x,https://academic.oup.com/jcmc/article/14/4/964/4583558,"Reality Television as a Model for Online Behavior: Blogging, Photo, and Video Sharing",ScholarlyArticle,Journal of Computer-Mediated Communication,2009-07-01,"authoritarianism, self disclosure, social environment, television, social support"
10.1111/j.1083-6101.2009.01478.x,https://academic.oup.com/jcmc/article/14/4/988/4583560,The Role of Internet User Characteristics and Motives in Explaining Three Dimensions of Internet Addiction,ScholarlyArticle,Journal of Computer-Mediated Communication,2009-07-01,"addictive behavior, internet, internet addiction disorder"
10.1111/j.1083-6101.2009.01479.x,https://academic.oup.com/jcmc/article/14/4/1016/4583562,"What Do We Really Know about First-Person-Shooter Games? an Event-Related, High-Resolution Content Analysis",ScholarlyArticle,Journal of Computer-Mediated Communication,2009-07-01,"heart rate, arousal, video games, violence, skin, assault, play behavior, temporal resolution, Video games, First-Person-Shooter Games, Content Analysis, Physiological Measurement"
10.1111/j.1083-6101.2009.01480.x,https://academic.oup.com/jcmc/article/14/4/1038/4583564,Against Technologization: Young People's New Media Discourse as Creative Cultural Practice,ScholarlyArticle,Journal of Computer-Mediated Communication,2009-07-01,"adult, literacy, appropriateness, feelings, discourse"
10.1111/j.1083-6101.2009.01481.x,https://academic.oup.com/jcmc/article/14/4/1050/4583565,Talking Text and Talking Back: “My Bff Jill” from Boob Tube to YouTube,ScholarlyArticle,Journal of Computer-Mediated Communication,2009-07-01,"adult, fear, languages, linguistics, speech, text messaging"
10.1111/j.1083-6101.2009.01482.x,https://academic.oup.com/jcmc/article/14/4/1080/4583566,Young People's Translocal New Media Uses: A Multiperspective Analysis of Language Choice and Heteroglossia,ScholarlyArticle,Journal of Computer-Mediated Communication,2009-07-01,"languages, linguistics, finnish"
10.1111/j.1083-6101.2009.01483.x,https://academic.oup.com/jcmc/article/14/4/1108/4583569,Exploring Relationships between Traditional and New Media Literacies: British Preteen Texters at School,ScholarlyArticle,Journal of Computer-Mediated Communication,2009-07-01,"child, languages, literacy, pre-teen, text messaging"
10.1111/j.1083-6101.2009.01484.x,https://academic.oup.com/jcmc/article/14/4/1130/4583570,"Old Communication, New Literacies: Social Network Sites as Social Learning Resources",ScholarlyArticle,Journal of Computer-Mediated Communication,2009-07-01,"social support, literacy, low income, social networks, high schools, social learning"
10.1111/j.1083-6101.2009.01485.x,https://academic.oup.com/jcmc/article/14/4/1162/4583575,Negotiating Identities/Queering Desires: Coming out Online and the Remediation of the Coming-out Story,ScholarlyArticle,Journal of Computer-Mediated Communication,2009-07-01,"adolescent, homosexuality, internet, negotiating, politics, community, lgbt persons, narrative discourse"
10.1111/j.1083-6101.2009.01486.x,https://academic.oup.com/jcmc/article/14/4/1190/4583583,Making Access Meaningful: Latino Young People Using Digital Media at Home and at School,ScholarlyArticle,Journal of Computer-Mediated Communication,2009-07-01,"adolescent, hispanics or latinos, internet, economics, blue-collar workers, middle schools, classroom, digital media"
10.1111/j.1083-6101.2009.01487.x,https://academic.oup.com/jcmc/article/14/4/1208/4583584,"Young People, Online Networks, and Social Inclusion",ScholarlyArticle,Journal of Computer-Mediated Communication,2009-07-01,"adolescent, ecology, government, internet, safety, social values, parenting behavior, social support, social networks, narrative discourse"
10.1111/j.1083-6101.2009.01488.x,https://academic.oup.com/jcmc/article/14/4/1228/4583586,"Home, School, Borrowed, Public or Mobile: Variations in Young Singaporeans' Internet Access and Their Implications",ScholarlyArticle,Journal of Computer-Mediated Communication,2009-07-01,"internet, young people, digital divide, uneven access, Internet, education"
10.1111/j.1083-6101.2009.01489.x,https://academic.oup.com/jcmc/article/14/4/1257/4583587,Mapping the Terrain of “Generation C”: Places and Practices of Online Content Creation among Estonian Teenagers,ScholarlyArticle,Journal of Computer-Mediated Communication,2009-07-01,"adolescent, creativity, estonia, internet, social networking"
10.1111/j.1083-6101.2009.01448.x,https://academic.oup.com/jcmc/article/14/3/435/4583548,Blogs of Information: How Gender Cues and Individual Motivations Influence Perceptions of Credibility,ScholarlyArticle,Journal of Computer-Mediated Communication,2009-04-01,"cues, perception, gender, credibility, gender, credibility, weblogs"
10.1111/j.1083-6101.2009.01449.x,https://academic.oup.com/jcmc/article/14/3/457/4583550,Analog vs. Digital Instruction and Learning: Teaching within First and Second Life Environments,ScholarlyArticle,Journal of Computer-Mediated Communication,2009-04-01,"attitude, computers, software, teaching, classroom"
