doi,url,title,journal,datePublished,authorName,numberOfAuthors,authorPosition,affiliation,firstName,lastName,gender,gender_prob,gender_basedon,gscholarLink
10.1111/j.1083-6101.2008.00424.x,https://academic.oup.com/jcmc/article/13/4/912/4583538,The Blog is Serving Its Purpose: Self-Presentation Strategies on 38pitches.com.,Journal of Computer-Mediated Communication,2008-07-01,Jimmy Sanderson,1.0,1.0,"1 Department of Communication Studies Arizona State University West PO Box 37100 Phoenix, Arizona 85069",Jimmy,Sanderson,male,0.98,41244,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Jimmy+Sanderson
10.1111/j.1753-9137.2009.01037.x,https://academic.oup.com/ccc/article/2/2/234/4067419,Critical Media Industry Studies: A Research Approach,"Communication, Culture and Critique",2009-07-21,Serra Tinic,3.0,3.0,"3 Media Studies, Department of Sociology, University of Alberta, Edmonton, AB T6G 2H4",Serra,Tinic,female,0.76,1256,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Serra+Tinic
10.1111/j.1753-9137.2009.01041.x,https://academic.oup.com/ccc/article/2/3/339/3952772,Antiracist and Multicultural Discourses in European Public Service Broadcasting: Celebrating Consumable Differences in the Prix Europa Iris Media Prize,"Communication, Culture and Critique",2009-09-15,Karina Horsti,1.0,1.0,"1 CEREN-Centre for Research on Ethnic Relations and Nationalism, University of Helsinki, Helsinki, Finland",Karina,Horsti,female,0.98,29586,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Karina+Horsti
10.1111/j.1468-2885.2005.tb00336.x,https://academic.oup.com/ct/article/15/3/266/4110467,The Textual Pendulum,Communication Theory,2006-01-10,Oren Soffer,1.0,1.0,"1 The author is a lecturer in the School of Languages, Linguistics, and Cultures, University of Manchester, UK.",Oren,Soffer,male,0.93,481,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Oren+Soffer
10.1111/jcc4.12063,https://academic.oup.com/jcmc/article/19/4/780/4067523,The Communicative Functions of Emoticons in Workplace E-Mails: :-)*,Journal of Computer-Mediated Communication,2014-07-01,Karianne Skovholt,3.0,1.0,"1 Vestfold University College, Norway",Karianne,Skovholt,female,1,88,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Karianne+Skovholt
10.1111/j.1460-2466.1981.tb01226.x,https://academic.oup.com/joc/article/31/2/37/4371905,How Do Jurors Reach a Verdict?,Journal of Communication,2006-02-07,Bert Pryor,4.0,3.0,"1 K. Phillip Taylor and Raymond W. Buchanan are Professors and Bert Pryor is Associate Professor, all in the Department of Communication at the University of Central Florida",Bert,Pryor,male,0.97,9442,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Bert+Pryor
10.1111/j.1083-6101.2009.01483.x,https://academic.oup.com/jcmc/article/14/4/1108/4583569,Exploring Relationships between Traditional and New Media Literacies: British Preteen Texters at School,Journal of Computer-Mediated Communication,2009-07-01,Beverly Plester,2.0,1.0,"1 Coventry University, England",Beverly,Plester,female,0.96,3274,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Beverly+Plester
10.1111/j.1460-2466.1965.tb01322.x,https://academic.oup.com/joc/article/15/1/14/4569133,So They Listened: The Effects of a Listening Program,Journal of Communication,2006-02-07,Paul M. Hollingsworth,1.0,1.0,"1 Dr. Hollingsworth is an Instructor in Education at Arizona State University, Tempe, Arizona",Paul,Hollingsworth,male,0.99,148099,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Paul+Hollingsworth
10.1111/jcom.12153,https://academic.oup.com/joc/article/65/3/443/4082302,"Parent and Child Media Exposure, Preschooler Dietary Intake, and Preschooler Healthy-Meal Schemas in the Context of Food Insecurity",Journal of Communication,2015-04-23,Kristen Harrison,3.0,1.0,"1 Department of Communication Studies and Research Center for Group Dynamics, Institute for Social Research, University of Michigan, Ann Arbor, MI, 48104, USA",Kristen,Harrison,female,0.85,1525,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Kristen+Harrison
10.1111/j.1468-2958.2003.tb00837.x,https://academic.oup.com/hcr/article/29/2/210/4331414,Self-Construal Scales Lack Validity,Human Communication Research,2006-01-10,Rie Ohashi,9.0,9.0,"1 Timothy R. Levine, Mary Jiang Bresnahan, Hee Sun Park, Michigan State University",Rie,Ohashi,female,0.92,1333,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Rie+Ohashi
10.1093/hcr/hqz020,https://academic.oup.com/hcr/article/46/4/385/5841400,Team Coordination in Uncertain Environments: The Role of Processual Communication Networks,Human Communication Research,2020-05-21,Alex Yahja,7.0,3.0,"National Center for Super Computing,  University of Illinois , Urbana-Champaign, IL 61801,  USA",Alex,Yahja,male,0.9,411319,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Alex+Yahja
10.1111/j.1460-2466.1999.tb02795.x,https://academic.oup.com/joc/article/49/2/86/4110078,Mutual Shaping of Users and Technologies in a National Virtual Community,Journal of Communication,2006-02-07,Pablo J. Boczkowski,1.0,1.0,"1 Department of Science and Technology Studies, Cornell University, USA",Pablo,Boczkowski,male,0.99,76709,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Pablo+Boczkowski
10.1111/j.1460-2466.1977.tb01811.x,https://academic.oup.com/joc/article/27/1/158/4553962,Gossip and Marketplace Psychology,Journal of Communication,2006-02-07,Ralph L. Rosnow,1.0,1.0,"1 Ralph Rosnow is Professor of Psychology at Temple University and co-author of Rumor and Gossip: The Social Psychology of Hearsay (Elsevier, 1976)",Ralph,Rosnow,male,0.99,10130,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Ralph+Rosnow
10.1111/j.1083-6101.2006.00316.x,https://academic.oup.com/jcmc/article/12/1/88/4582988,Cultural Differences in Collaborative Authoring of Wikipedia,Journal of Computer-Mediated Communication,2006-10-01,Ulrike Pfeil,3.0,1.0,"1 Centre for Human-Computer Interaction Design, School of Informatics City University, London",Ulrike,Pfeil,female,0.97,5228,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Ulrike+Pfeil
10.1111/j.1468-2958.1985.tb00060.x,https://academic.oup.com/hcr/article/11/4/554/4587802,Systematic Biases in Coded Social Interaction Data,Human Communication Research,2006-03-17,Dean E. Hewes,1.0,1.0,"1 Dean E. Hewes (Ph. D., Florida State University) is an associate professor of speech communication at the University of Illinois, Urbana-Champaign",Dean,Hewes,male,0.98,13192,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Dean+Hewes
10.1111/j.1460-2466.1980.tb02031.x,https://academic.oup.com/joc/article/30/4/219/4372022,Communication as Complement,Journal of Communication,2006-02-07,Robert E. Jacobson,1.0,1.0,"1 School of Architecture and Urban Planning at the University of California, Los Angeles",Robert,Jacobson,male,0.99,177418,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Robert+Jacobson
10.1111/j.1460-2466.1998.tb02762.x,https://academic.oup.com/joc/article/48/3/107/4108139,The Role of Radio in the Rwandan Genocide,Journal of Communication,2006-02-07,H. Leslie Steeves,2.0,2.0,"1 School of Journalism and Communication, University of Oregon, USA",H.,Steeves,,0,0,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=H.+Steeves
10.1111/j.1460-2466.1969.tb00835.x,https://academic.oup.com/joc/article/19/2/105/4560945,"Values, Modes and Domains of Inquiry into Communication",Journal of Communication,2006-02-07,Klaus Krppendorff,1.0,1.0,"1 Klaus Krippendorff is assistant professor at The Annenberg School of Communications, University of Pennsylvania. He received his Ph.D. in communication from the University of Illinois in 1967. With primary interest in methodology he is trying to develop and apply Cybernetic models of social communication processes. He has also done research using content analysis both as object and technique of inquiry",Klaus,Krppendorff,male,0.98,17301,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Klaus+Krppendorff
10.1093/joc/jqab013,https://academic.oup.com/joc/article/71/3/478/6238575,Developing and Validating the Communication Resilience Processes Scale,Journal of Communication,2021-04-19,Kai Kuang,4.0,2.0,"Department of Communication Studies, Bloomsburg University of Pennsylvania , Bloomsburg, PA 17815,  USA",Kai,Kuang,male,0.93,17357,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Kai+Kuang
10.1093/hcr/hqz011,https://academic.oup.com/hcr/article/45/4/474/5602353,Older Adults’ Recalled Memorable Messages about Aging and Their Associations with Successful Aging,Human Communication Research,2019-10-22,Quinten S Bernhold,2.0,1.0,"School of Communication Studies , University of Tennessee, Knoxville, TN 37996, USA",Quinten,Bernhold,male,0.97,333,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Quinten+Bernhold
10.1093/joc/jqab011,https://academic.oup.com/joc/article/71/3/431/6282524,Theorizing Chemical Rhetoric: Toward an Articulation of Chemistry as a Public Vocabulary,Journal of Communication,2021-05-24,Robin E Jensen,1.0,1.0,"Department of Communication, University of Utah , Salt Lake City, UT 84112,  USA",Robin,Jensen,male,0.93,34003,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Robin+Jensen
10.1111/j.1468-2958.2007.00304.x,https://academic.oup.com/hcr/article/33/3/379/4210780,An Experimental Investigation of Source Confusion in Televised Messages: News versus Advertisements,Human Communication Research,2007-07-01,Narine S. Yegiyan,2.0,1.0,"1 Department of Telecommunications, Indiana University, Bloomington, IN 47405-5501",Narine,Yegiyan,female,0.97,454,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Narine+Yegiyan
10.1111/hcre.12097,https://academic.oup.com/hcr/article/43/1/102/4067696,Tailoring the Mode of Information Presentation: Effects on Younger and Older Adults' Attention and Recall of Online Information,Human Communication Research,2017-01-01,Julia C. M. van Weert,7.0,2.0,"1 Amsterdam School of Communication Research (ASCoR), University of Amsterdam, The Netherlands,",Julia,Weert,female,0.97,106666,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Julia+Weert
10.1111/j.1468-2958.1993.tb00323.x,https://academic.oup.com/hcr/article/20/2/245/4564875,"Verbal Aggression in Marriages: A Comparison of Violent, Distressed but Nonviolent, and Nondistressed Couples",Human Communication Research,2006-03-17,Dominic A. Infante,3.0,2.0,2 Dominic A. Infante is Professor of Communication Studies at Kent State University,Dominic,Infante,male,0.98,9906,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Dominic+Infante
10.1111/j.1460-2466.1990.tb02247.x,https://academic.oup.com/joc/article/40/1/9/4210527,Is It Lonely at the Top?: Career Success and Personal Relationships,Journal of Communication,2006-02-07,Robert A. Bell,4.0,1.0,"1 the Department of Rhetoric and Communication, University of California, Davis",Robert,Bell,male,0.99,177418,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Robert+Bell
10.1111/jcc4.12034,https://academic.oup.com/jcmc/article/19/1/102/4067525,Overcoming the “Ideology of Openness”: Probing the Affordances of Social Media for Organizational Knowledge Sharing,Journal of Computer-Mediated Communication,2013-10-01,Jennifer L. Gibbs,3.0,1.0,"1 Rutgers University, School of Communication and Information, New Brunswick, NJ 08901",Jennifer,Gibbs,female,0.98,90255,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Jennifer+Gibbs
10.1111/j.1468-2958.2008.00333.x,https://academic.oup.com/hcr/article/34/4/572/4210806,Cognitive Biases and Nonverbal Cue Availability in Detecting Deception,Human Communication Research,2008-10-01,Renee E. Strom,3.0,3.0,"3 Department of Communication Studies, St. Cloud State University, St. Cloud, MN 56301",Renee,Strom,female,0.89,3998,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Renee+Strom
10.1111/j.1460-2466.1989.tb01032.x,https://academic.oup.com/joc/article/39/2/95/4210556,News Media Use and Adolescents' Information about Nuclear Issues: A Soviet-American Comparison,Journal of Communication,2006-02-07,Nikolai Popov,3.0,3.0,3 Nikolai Popov is a Research Scientist at the All Union Center for Public Opinion Research in Moscow,Nikolai,Popov,male,0.99,2511,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Nikolai+Popov
10.1111/cccr.12177,https://academic.oup.com/ccc/article/10/4/675/4662973,Mediated Conflict: Shiite Heroes Combating ISIS in Iraq and Syria,"Communication, Culture and Critique",2017-08-30,Ahmed Al-Rawi,2.0,1.0,"1 Department of Communication Studies, Concordia University, Montreal, QC H3G 1M8, Canada",Ahmed,Al-Rawi,male,0.98,139051,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Ahmed+Al-Rawi
10.1111/j.1460-2466.1977.tb01802.x,https://academic.oup.com/joc/article/27/1/89/4553894,The Anatomy of a License Challenge,Journal of Communication,2006-02-07,Tim Haight,5.0,4.0,"1 Jorge Reina Schement is Assistant Professor at the University of Texas at Austin. Félix Frank Gutiérrez is Assistant Professor at California State University, Northridge. Oscar Gandy, Tim Haight, and M. Esteban Soriano are all advanced Ph.D. students at the Institute for Communication Research at Stanford University",Tim,Haight,male,0.99,47038,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Tim+Haight
10.1111/j.1460-2466.2002.tb02535.x,https://academic.oup.com/joc/article/52/1/112/4110019,Deciphering the V-Chip: An Examination of the Television Industry's Program Rating Judgments,Journal of Communication,2006-01-10,Erica Biely,6.0,5.0,2 Erical Biely is a master's candidate in the Department of Communication at the University of Arizona,Erica,Biely,female,0.99,22048,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Erica+Biely
10.1111/j.1460-2466.1991.tb02332.x,https://academic.oup.com/joc/article/41/4/75/4210095,Contemporary Terrorism in Peru: Sendero Luminous and the Media,Journal of Communication,2006-02-07,Kevin G. Barnhurst,1.0,1.0,"1 Kevin G. Barnhurst is Associate Professor of Graphic Arts at the S. I. New house School of Public Communications, Syracuse University.",Kevin,Barnhurst,male,0.99,157365,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Kevin+Barnhurst
10.1111/j.1460-2466.1952.tb00173.x,https://academic.oup.com/joc/article/2/1/20/4609474,Communications from the Viewpoint of the Industrial Engineer,Journal of Communication,2006-02-07,Arnold Longley,1.0,1.0,"1 Industrial consultant in the firm of Amold Longley and Associates, Hamilton, Canada",Arnold,Longley,male,0.99,9187,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Arnold+Longley
10.1111/j.1468-2885.2010.01365.x,https://academic.oup.com/ct/article/20/3/323/4085673,Interview Effects: Theory and Evidence for the Impact of Televised Political Interviews on Viewer Attitudes,Communication Theory,2010-07-20,Eran N. Ben-Porath,1.0,1.0,"1 SSRS/Social Science Research Solutions, Media, PA 19063, USA",Eran,Ben-Porath,male,0.97,715,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Eran+Ben-Porath
10.1111/j.1460-2466.1984.tb02171.x,https://academic.oup.com/joc/article/34/3/21/4282722,An Epistemological Foundation for Communication,Journal of Communication,2006-02-07,Klaus Krippendorff,1.0,1.0,"1 Klaus Krippendorff is Professor of Communications at The Annenberg School of Communications, University of Pennsylvania",Klaus,Krippendorff,male,0.98,17301,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Klaus+Krippendorff
10.1111/j.1468-2958.1999.tb00451.x,https://academic.oup.com/hcr/article/25/3/399/4554803,Analysis of Functions of Talk and Reports of Imagined Interactions (IIs) during Engagement and Marriage,Human Communication Research,2006-03-17,James M. Honeycutt,2.0,1.0,"1 James M. Honeycutt (Ph.D., University of Illinois, Urbana-Champaign, 1987) is an associate professor in the Department of Speech Communication at Louisiana State University",James,Honeycutt,male,0.99,117309,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=James+Honeycutt
10.1111/j.1460-2466.2011.01620.x,https://academic.oup.com/joc/article/62/1/136/4085831,The Influence of Morality Subcultures on the Acceptance and Appeal of Violence,Journal of Communication,2012-02-02,Matthew Grizzard,5.0,4.0,"1 Department of Communication, Michigan State University, East Lansing, MI 48824, USA",Matthew,Grizzard,male,1,35521,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Matthew+Grizzard
10.1111/j.1460-2466.2002.tb02552.x,https://academic.oup.com/joc/article/52/2/402/4110175,Moral Judgment and Crime Drama: An Integrated Theory of Enjoyment,Journal of Communication,2006-01-10,Jennings Bryant,2.0,2.0,"2 Jennings Bryant (PhD, Indiana University) is a professor of communication in the Department of Television and Film at the University of Alabama",Jennings,Bryant,male,0.81,27,https://scholar.google.com/scholar?hl=en&as_sdt=0%252C50&q=Jennings+Bryant
